ObjID, ObjX, ObjY, ObjLen, ObjWidth, ObjVel, ObjCourse;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.514, 1, 0.5, 0.5, 0, 0;
1, -156.514, 3, 0.5, 0.5, 0, 0;
1, -156.514, -1, 0.5, 0.5, 0, 0;
1, -156.52, 1, 0.5, 0.5, 0, 0;
1, -156.52, 3, 0.5, 0.5, 0, 0;
1, -156.52, -1, 0.5, 0.5, 0, 0;
1, -156.531, 1, 0.5, 0.5, 0, 0;
1, -156.531, 3, 0.5, 0.5, 0, 0;
1, -156.531, -1, 0.5, 0.5, 0, 0;
1, -156.548, 1, 0.5, 0.5, 0, 0;
1, -156.548, 3, 0.5, 0.5, 0, 0;
1, -156.548, -1, 0.5, 0.5, 0, 0;
1, -156.572, 1, 0.5, 0.5, 0, 0;
1, -156.572, 3, 0.5, 0.5, 0, 0;
1, -156.572, -1, 0.5, 0.5, 0, 0;
1, -156.605, 1, 0.5, 0.5, 0, 0;
1, -156.605, 3, 0.5, 0.5, 0, 0;
1, -156.605, -1, 0.5, 0.5, 0, 0;
1, -156.646, 1, 0.5, 0.5, 0, 0;
1, -156.646, 3, 0.5, 0.5, 0, 0;
1, -156.646, -1, 0.5, 0.5, 0, 0;
1, -156.695, 1, 0.5, 0.5, 0, 0;
1, -156.695, 3, 0.5, 0.5, 0, 0;
1, -156.695, -1, 0.5, 0.5, 0, 0;
1, -156.751, 1, 0.5, 0.5, 0, 0;
1, -156.751, 3, 0.5, 0.5, 0, 0;
1, -156.751, -1, 0.5, 0.5, 0, 0;
1, -156.814, 1, 0.5, 0.5, 0, 0;
1, -156.814, 3, 0.5, 0.5, 0, 0;
1, -156.814, -1, 0.5, 0.5, 0, 0;
1, -156.885, 1, 0.5, 0.5, 0, 0;
1, -156.885, 3, 0.5, 0.5, 0, 0;
1, -156.885, -1, 0.5, 0.5, 0, 0;
1, -156.965, 1, 0.5, 0.5, 0, 0;
1, -156.965, 3, 0.5, 0.5, 0, 0;
1, -156.965, -1, 0.5, 0.5, 0, 0;
1, -157.054, 1, 0.5, 0.5, 0, 0;
1, -157.054, 3, 0.5, 0.5, 0, 0;
1, -157.054, -1, 0.5, 0.5, 0, 0;
1, -157.153, 1, 0.5, 0.5, 0, 0;
1, -157.153, 3, 0.5, 0.5, 0, 0;
1, -157.153, -1, 0.5, 0.5, 0, 0;
1, -157.265, 1, 0.5, 0.5, 0, 0;
1, -157.265, 3, 0.5, 0.5, 0, 0;
1, -157.265, -1, 0.5, 0.5, 0, 0;
1, -157.39, 1, 0.5, 0.5, 0, 0;
1, -157.39, 3, 0.5, 0.5, 0, 0;
1, -157.39, -1, 0.5, 0.5, 0, 0;
1, -157.528, 1, 0.5, 0.5, 0, 0;
1, -157.528, 3, 0.5, 0.5, 0, 0;
1, -157.528, -1, 0.5, 0.5, 0, 0;
1, -157.68, 1, 0.5, 0.5, 0, 0;
1, -157.68, 3, 0.5, 0.5, 0, 0;
1, -157.68, -1, 0.5, 0.5, 0, 0;
1, -157.846, 1, 0.5, 0.5, 0, 0;
1, -157.846, 3, 0.5, 0.5, 0, 0;
1, -157.846, -1, 0.5, 0.5, 0, 0;
1, -158.026, 1, 0.5, 0.5, 0, 0;
1, -158.026, 3, 0.5, 0.5, 0, 0;
1, -158.026, -1, 0.5, 0.5, 0, 0;
1, -158.219, 1, 0.5, 0.5, 0, 0;
1, -158.219, 3, 0.5, 0.5, 0, 0;
1, -158.219, -1, 0.5, 0.5, 0, 0;
1, -158.427, 1, 0.5, 0.5, 0, 0;
1, -158.427, 3, 0.5, 0.5, 0, 0;
1, -158.427, -1, 0.5, 0.5, 0, 0;
1, -158.648, 1, 0.5, 0.5, 0, 0;
1, -158.648, 3, 0.5, 0.5, 0, 0;
1, -158.648, -1, 0.5, 0.5, 0, 0;
1, -158.883, 1, 0.5, 0.5, 0, 0;
1, -158.883, 3, 0.5, 0.5, 0, 0;
1, -158.883, -1, 0.5, 0.5, 0, 0;
1, -159.131, 1, 0.5, 0.5, 0, 0;
1, -159.131, 3, 0.5, 0.5, 0, 0;
1, -159.131, -1, 0.5, 0.5, 0, 0;
1, -159.394, 1, 0.5, 0.5, 0, 0;
1, -159.394, 3, 0.5, 0.5, 0, 0;
1, -159.394, -1, 0.5, 0.5, 0, 0;
1, -159.669, 1, 0.5, 0.5, 0, 0;
1, -159.669, 3, 0.5, 0.5, 0, 0;
1, -159.669, -1, 0.5, 0.5, 0, 0;
1, -159.959, 1, 0.5, 0.5, 0, 0;
1, -159.959, 3, 0.5, 0.5, 0, 0;
1, -159.959, -1, 0.5, 0.5, 0, 0;
1, -160.262, 1, 0.5, 0.5, 0, 0;
1, -160.262, 3, 0.5, 0.5, 0, 0;
1, -160.262, -1, 0.5, 0.5, 0, 0;
1, -160.578, 1, 0.5, 0.5, 0, 0;
1, -160.578, 3, 0.5, 0.5, 0, 0;
1, -160.578, -1, 0.5, 0.5, 0, 0;
1, -160.908, 1, 0.5, 0.5, 0, 0;
1, -160.908, 3, 0.5, 0.5, 0, 0;
1, -160.908, -1, 0.5, 0.5, 0, 0;
1, -161.252, 1, 0.5, 0.5, 0, 0;
1, -161.252, 3, 0.5, 0.5, 0, 0;
1, -161.252, -1, 0.5, 0.5, 0, 0;
1, -161.608, 1, 0.5, 0.5, 0, 0;
1, -161.608, 3, 0.5, 0.5, 0, 0;
1, -161.608, -1, 0.5, 0.5, 0, 0;
1, -161.979, 1, 0.5, 0.5, 0, 0;
1, -161.979, 3, 0.5, 0.5, 0, 0;
1, -161.979, -1, 0.5, 0.5, 0, 0;
1, -162.362, 1, 0.5, 0.5, 0, 0;
1, -162.362, 3, 0.5, 0.5, 0, 0;
1, -162.362, -1, 0.5, 0.5, 0, 0;
1, -162.759, 1, 0.5, 0.5, 0, 0;
1, -162.759, 3, 0.5, 0.5, 0, 0;
1, -162.759, -1, 0.5, 0.5, 0, 0;
1, -163.169, 1, 0.5, 0.5, 0, 0;
1, -163.169, 3, 0.5, 0.5, 0, 0;
1, -163.169, -1, 0.5, 0.5, 0, 0;
1, -163.592, 1, 0.5, 0.5, 0, 0;
1, -163.592, 3, 0.5, 0.5, 0, 0;
1, -163.592, -1, 0.5, 0.5, 0, 0;
1, -164.028, 1, 0.5, 0.5, 0, 0;
1, -164.028, 3, 0.5, 0.5, 0, 0;
1, -164.028, -1, 0.5, 0.5, 0, 0;
1, -164.477, 1, 0.5, 0.5, 0, 0;
1, -164.477, 3, 0.5, 0.5, 0, 0;
1, -164.477, -1, 0.5, 0.5, 0, 0;
1, -164.94, 1, 0.5, 0.5, 0, 0;
1, -164.94, 3, 0.5, 0.5, 0, 0;
1, -164.94, -1, 0.5, 0.5, 0, 0;
1, -165.415, 1, 0.5, 0.5, 0, 0;
1, -165.415, 3, 0.5, 0.5, 0, 0;
1, -165.415, -1, 0.5, 0.5, 0, 0;
1, -165.904, 1, 0.5, 0.5, 0, 0;
1, -165.904, 3, 0.5, 0.5, 0, 0;
1, -165.904, -1, 0.5, 0.5, 0, 0;
1, -166.405, 1, 0.5, 0.5, 0, 0;
1, -166.405, 3, 0.5, 0.5, 0, 0;
1, -166.405, -1, 0.5, 0.5, 0, 0;
1, -166.919, 1, 0.5, 0.5, 0, 0;
1, -166.919, 3, 0.5, 0.5, 0, 0;
1, -166.919, -1, 0.5, 0.5, 0, 0;
1, -167.446, 1, 0.5, 0.5, 0, 0;
1, -167.446, 3, 0.5, 0.5, 0, 0;
1, -167.446, -1, 0.5, 0.5, 0, 0;
1, -167.985, 1, 0.5, 0.5, 0, 0;
1, -167.985, 3, 0.5, 0.5, 0, 0;
1, -167.985, -1, 0.5, 0.5, 0, 0;
1, -168.537, 1, 0.5, 0.5, 0, 0;
1, -168.537, 3, 0.5, 0.5, 0, 0;
1, -168.537, -1, 0.5, 0.5, 0, 0;
1, -169.102, 1, 0.5, 0.5, 0, 0;
1, -169.102, 3, 0.5, 0.5, 0, 0;
1, -169.102, -1, 0.5, 0.5, 0, 0;
1, -169.678, 1, 0.5, 0.5, 0, 0;
1, -169.678, 3, 0.5, 0.5, 0, 0;
1, -169.678, -1, 0.5, 0.5, 0, 0;
1, -170.267, 1, 0.5, 0.5, 0, 0;
1, -170.267, 3, 0.5, 0.5, 0, 0;
1, -170.267, -1, 0.5, 0.5, 0, 0;
1, -170.868, 1, 0.5, 0.5, 0, 0;
1, -170.868, 3, 0.5, 0.5, 0, 0;
1, -170.868, -1, 0.5, 0.5, 0, 0;
1, -171.481, 1, 0.5, 0.5, 0, 0;
1, -171.481, 3, 0.5, 0.5, 0, 0;
1, -171.481, -1, 0.5, 0.5, 0, 0;
1, -172.105, 1, 0.5, 0.5, 0, 0;
1, -172.105, 3, 0.5, 0.5, 0, 0;
1, -172.105, -1, 0.5, 0.5, 0, 0;
1, -172.74, 1, 0.5, 0.5, 0, 0;
1, -172.74, 3, 0.5, 0.5, 0, 0;
1, -172.74, -1, 0.5, 0.5, 0, 0;
1, -173.387, 1, 0.5, 0.5, 0, 0;
1, -173.387, 3, 0.5, 0.5, 0, 0;
1, -173.387, -1, 0.5, 0.5, 0, 0;
1, -174.044, 1, 0.5, 0.5, 0, 0;
1, -174.044, 3, 0.5, 0.5, 0, 0;
1, -174.044, -1, 0.5, 0.5, 0, 0;
1, -174.712, 1, 0.5, 0.5, 0, 0;
1, -174.712, 3, 0.5, 0.5, 0, 0;
1, -174.712, -1, 0.5, 0.5, 0, 0;
1, -175.391, 1, 0.5, 0.5, 0, 0;
1, -175.391, 3, 0.5, 0.5, 0, 0;
1, -175.391, -1, 0.5, 0.5, 0, 0;
1, -176.08, 1, 0.5, 0.5, 0, 0;
1, -176.08, 3, 0.5, 0.5, 0, 0;
1, -176.08, -1, 0.5, 0.5, 0, 0;
1, -176.779, 1, 0.5, 0.5, 0, 0;
1, -176.779, 3, 0.5, 0.5, 0, 0;
1, -176.779, -1, 0.5, 0.5, 0, 0;
1, -177.487, 1, 0.5, 0.5, 0, 0;
1, -177.487, 3, 0.5, 0.5, 0, 0;
1, -177.487, -1, 0.5, 0.5, 0, 0;
1, -178.205, 1, 0.5, 0.5, 0, 0;
1, -178.205, 3, 0.5, 0.5, 0, 0;
1, -178.205, -1, 0.5, 0.5, 0, 0;
1, -178.933, 1, 0.5, 0.5, 0, 0;
1, -178.933, 3, 0.5, 0.5, 0, 0;
1, -178.933, -1, 0.5, 0.5, 0, 0;
1, -179.669, 1, 0.5, 0.5, 0, 0;
1, -179.669, 3, 0.5, 0.5, 0, 0;
1, -179.669, -1, 0.5, 0.5, 0, 0;
1, -179.669, 1, 0.5, 0.5, 0, 0;
1, -179.669, 3, 0.5, 0.5, 0, 0;
1, -179.669, -1, 0.5, 0.5, 0, 0;
