time, dist, trdist, phase, tmin, tmax, type, sf, vf, C0, C1, C2, C3, C4, C5, T, req_acc, acc, req_vel, vel;
7.099, 88.7771, 71.2229, 3, 20.2667, 23.2667, -1, 68.7229, 0, 0, 18.7955, -1.39615, -1.38686, 0.632412, -0.0981427, 10.0853, -1.61793, -1.39615, 18.724, 18.7955;
7.149, 89.7151, 70.2849, 3, 20.1667, 23.1667, -1, 67.7849, 0, 0, 18.7212, -1.48583, -1.33545, 0.619444, -0.0967943, 10.0549, -1.68393, -1.48583, 18.6452, 18.7212;
7.199, 90.6493, 69.3507, 3, 20.1667, 23.1667, -1, 66.8507, 0, 0, 18.6448, -1.52835, -1.32558, 0.622976, -0.0981884, 9.98538, -1.74944, -1.52835, 18.5667, 18.6448;
7.249, 91.5795, 68.4205, 3, 20.0667, 23.0667, -1, 65.9205, 0, 0, 18.5587, -1.72253, -1.17575, 0.570124, -0.09016, 10.0524, -1.80751, -1.72253, 18.4711, 18.5587;
7.299, 92.5052, 67.4948, 3, 20.0667, 23.0667, -1, 64.9948, 0, 0, 18.4657, -1.85997, -1.07428, 0.536244, -0.0852628, 10.0783, -1.86056, -1.85997, 18.3713, 18.4657;
7.349, 93.4262, 66.5738, 3, 19.9667, 22.9667, -1, 64.0738, 0, 0, 18.3722, -1.86864, -1.0878, 0.548104, -0.0879515, 9.98689, -1.91427, -1.86864, 18.2774, 18.3722;
7.399, 94.3425, 65.6575, 3, 19.9667, 22.9667, -1, 63.1575, 0, 0, 18.2784, -1.87613, -1.10281, 0.560824, -0.0908328, 9.89431, -1.96871, -1.87613, 18.1832, 18.2784;
7.449, 95.2541, 64.7459, 3, 19.8667, 22.8667, -1, 62.2459, 0, 0, 18.1813, -1.94278, -1.06301, 0.551359, -0.0899916, 9.85679, -2.02118, -1.94278, 18.0828, 18.1813;
7.499, 96.1607, 63.8393, 3, 19.8667, 22.8667, -1, 61.3393, 0, 0, 18.0804, -2.01844, -1.01336, 0.537695, -0.0884253, 9.82988, -2.07117, -2.01844, 17.9782, 18.0804;
7.549, 97.0622, 62.9378, 3, 19.7667, 22.7667, -1, 60.4378, 0, 0, 17.977, -2.06639, -0.988047, 0.533812, -0.0885121, 9.77884, -2.11991, -2.06639, 17.8725, 17.977;
7.599, 97.9585, 62.0415, 3, 19.7667, 22.7667, -1, 59.5415, 0, 0, 17.8719, -2.10291, -0.972548, 0.533914, -0.0892855, 9.71797, -2.16787, -2.10291, 17.7655, 17.8719;
7.649, 98.8495, 61.1505, 3, 19.6667, 22.6667, -1, 58.6505, 0, 0, 17.7645, -2.14844, -0.947818, 0.53016, -0.0894031, 9.66652, -2.21461, -2.14844, 17.6559, 17.7645;
7.699, 99.735, 60.265, 3, 19.6667, 22.6667, -1, 57.765, 0, 0, 17.6545, -2.19977, -0.916585, 0.523604, -0.0890352, 9.6219, -2.25978, -2.19977, 17.5434, 17.6545;
7.749, 100.615, 59.385, 3, 19.5667, 22.5667, -1, 56.885, 0, 0, 17.5421, -2.24666, -0.888431, 0.518215, -0.0888664, 9.57446, -2.30356, -2.24666, 17.4287, 17.5421;
7.799, 101.489, 58.5107, 3, 19.5667, 22.5667, -1, 56.0107, 0, 0, 17.4277, -2.28832, -0.864242, 0.514395, -0.0889706, 9.52323, -2.34613, -2.28832, 17.3122, 17.4277;
7.849, 102.358, 57.6422, 3, 19.4667, 22.4667, -1, 55.1422, 0, 0, 17.3113, -2.32929, -0.839761, 0.510367, -0.0890399, 9.47249, -2.38748, -2.32929, 17.1938, 17.3113;
7.899, 103.221, 56.7795, 3, 19.4667, 22.4667, -1, 54.2795, 0, 0, 17.1927, -2.37097, -0.813625, 0.505547, -0.0889695, 9.42364, -2.42754, -2.37097, 17.0732, 17.1927;
7.949, 104.077, 55.9228, 3, 19.3667, 22.3667, -1, 53.4228, 0, 0, 17.0721, -2.41156, -0.78752, 0.500639, -0.0888825, 9.37499, -2.46629, -2.41156, 16.9506, 17.0721;
7.999, 104.928, 55.0722, 3, 19.3667, 22.3667, -1, 52.5722, 0, 0, 16.9496, -2.45005, -0.762465, 0.496081, -0.0888573, 9.32551, -2.5038, -2.45005, 16.8262, 16.9496;
8.049, 105.772, 54.2277, 3, 19.2667, 22.2667, -1, 51.7277, 0, 0, 16.8253, -2.48703, -0.737907, 0.491643, -0.0888533, 9.27575, -2.54008, -2.48703, 16.7, 16.8253;
8.099, 106.61, 53.3895, 3, 19.2667, 22.2667, -1, 50.8895, 0, 0, 16.6991, -2.52311, -0.713252, 0.487066, -0.0888243, 9.22631, -2.57514, -2.52311, 16.5721, 16.6991;
8.149, 107.442, 52.5577, 3, 19.1667, 22.1667, -1, 50.0577, 0, 0, 16.5712, -2.55819, -0.688621, 0.482402, -0.088779, 9.17706, -2.60897, -2.55819, 16.4425, 16.5712;
8.199, 108.268, 51.7323, 3, 19.1667, 22.1667, -1, 49.2323, 0, 0, 16.4416, -2.59195, -0.664319, 0.477783, -0.0887414, 9.12771, -2.64159, -2.59195, 16.3112, 16.4416;
8.249, 109.087, 50.9134, 3, 19.0667, 22.0667, -1, 48.4134, 0, 0, 16.3104, -2.62441, -0.640359, 0.473216, -0.0887127, 9.07824, -2.67302, -2.62441, 16.1784, 16.3104;
8.299, 109.899, 50.1012, 3, 19.0667, 22.0667, -1, 47.6012, 0, 0, 16.1776, -2.6557, -0.616603, 0.468639, -0.0886821, 9.02878, -2.70326, -2.6557, 16.0441, 16.1776;
8.349, 110.704, 49.2956, 3, 18.9667, 21.9667, -1, 46.7956, 0, 0, 16.0433, -2.68589, -0.593014, 0.464037, -0.0886465, 8.97938, -2.73234, -2.68589, 15.9083, 16.0433;
8.399, 111.503, 48.4967, 3, 18.9667, 21.9667, -1, 45.9967, 0, 0, 15.9076, -2.71491, -0.569649, 0.459434, -0.0886102, 8.92997, -2.76025, -2.71491, 15.7711, 15.9076;
8.449, 112.295, 47.7047, 3, 18.8667, 21.8667, -1, 45.2047, 0, 0, 15.7704, -2.74277, -0.546536, 0.454844, -0.088576, 8.88053, -2.78701, -2.74277, 15.6326, 15.7704;
8.499, 113.08, 46.9195, 3, 18.8667, 21.8667, -1, 44.4195, 0, 0, 15.632, -2.76947, -0.523657, 0.450258, -0.0885421, 8.83107, -2.81263, -2.76947, 15.4928, 15.632;
8.549, 113.859, 46.1414, 3, 18.7667, 21.7667, -1, 43.6414, 0, 0, 15.4922, -2.79507, -0.500995, 0.445669, -0.0885072, 8.78162, -2.83713, -2.79507, 15.3518, 15.4922;
8.599, 114.63, 45.3702, 3, 18.7667, 21.7667, -1, 42.8702, 0, 0, 15.3512, -2.81955, -0.478554, 0.441078, -0.0884716, 8.73217, -2.86051, -2.81955, 15.2097, 15.3512;
8.649, 115.394, 44.6061, 3, 18.6667, 21.6667, -1, 42.1061, 0, 0, 15.2091, -2.84292, -0.456344, 0.43649, -0.0884362, 8.68271, -2.88278, -2.84292, 15.0664, 15.2091;
8.699, 116.151, 43.8492, 3, 18.6667, 21.6667, -1, 41.3492, 0, 0, 15.0658, -2.8652, -0.434366, 0.431906, -0.0884009, 8.63323, -2.90396, -2.8652, 14.922, 15.0658;
8.749, 116.901, 43.0994, 3, 18.5667, 21.5667, -1, 40.5994, 0, 0, 14.9215, -2.88639, -0.412614, 0.427323, -0.0883656, 8.58375, -2.92406, -2.88639, 14.7767, 14.9215;
8.799, 117.643, 42.3569, 3, 18.5667, 21.5667, -1, 39.8569, 0, 0, 14.7762, -2.90652, -0.391088, 0.422741, -0.08833, 8.53425, -2.94309, -2.90652, 14.6304, 14.7762;
8.849, 118.378, 41.6216, 3, 18.4667, 21.4667, -1, 39.1216, 0, 0, 14.6299, -2.92559, -0.369791, 0.418161, -0.0882944, 8.48475, -2.96106, -2.92559, 14.4832, 14.6299;
8.899, 119.106, 40.8937, 3, 18.4667, 21.4667, -1, 38.3937, 0, 0, 14.4827, -2.9436, -0.348723, 0.413584, -0.088259, 8.43524, -2.97798, -2.9436, 14.3351, 14.4827;
8.949, 119.827, 40.1732, 3, 18.3667, 21.3667, -1, 37.6732, 0, 0, 14.3347, -2.96058, -0.327884, 0.409009, -0.0882236, 8.38572, -2.99387, -2.96058, 14.1863, 14.3347;
8.999, 120.54, 39.4601, 3, 18.3667, 21.3667, -1, 36.9601, 0, 0, 14.1859, -2.97653, -0.307273, 0.404437, -0.0881884, 8.33618, -3.00873, -2.97653, 14.0367, 14.1859;
9.049, 121.245, 38.7545, 3, 18.2667, 21.2667, -1, 36.2545, 0, 0, 14.0363, -2.99147, -0.286891, 0.399868, -0.0881532, 8.28663, -3.02258, -2.99147, 13.8864, 14.0363;
9.099, 121.944, 38.0564, 3, 18.2667, 21.2667, -1, 35.5564, 0, 0, 13.886, -3.0054, -0.266739, 0.395301, -0.0881183, 8.23708, -3.03542, -3.0054, 13.7354, 13.886;
9.149, 122.634, 37.3658, 3, 18.1667, 21.1667, -1, 34.8658, 0, 0, 13.7351, -3.01834, -0.246816, 0.390738, -0.0880837, 8.18751, -3.04728, -3.01834, 13.5839, 13.7351;
9.199, 123.317, 36.6827, 3, 18.1667, 21.1667, -1, 34.1827, 0, 0, 13.5836, -3.03029, -0.227123, 0.386179, -0.0880494, 8.13792, -3.05815, -3.03029, 13.4318, 13.5836;
9.249, 123.993, 36.0073, 3, 18.0667, 21.0667, -1, 33.5073, 0, 0, 13.4315, -3.04128, -0.20766, 0.381623, -0.0880154, 8.08832, -3.06806, -3.04128, 13.2792, 13.4315;
9.299, 124.661, 35.3394, 3, 18.0667, 21.0667, -1, 32.8394, 0, 0, 13.279, -3.0513, -0.188426, 0.37707, -0.0879819, 8.03871, -3.07701, -3.0513, 13.1262, 13.279;
9.349, 125.321, 34.6792, 3, 17.9667, 20.9667, -1, 32.1792, 0, 0, 13.1259, -3.06038, -0.169423, 0.372522, -0.0879488, 7.98909, -3.08502, -3.06038, 12.9727, 13.1259;
9.399, 125.973, 34.0267, 3, 17.9667, 20.9667, -1, 31.5267, 0, 0, 12.9725, -3.06852, -0.15065, 0.367978, -0.0879163, 7.93945, -3.0921, -3.06852, 12.8189, 12.9725;
9.449, 126.618, 33.3818, 3, 17.8667, 20.8667, -1, 30.8818, 0, 0, 12.8187, -3.07573, -0.132108, 0.363439, -0.0878844, 7.88979, -3.09825, -3.07573, 12.6648, 12.8187;
9.499, 127.255, 32.7446, 3, 17.8667, 20.8667, -1, 30.2446, 0, 0, 12.6646, -3.08203, -0.113797, 0.358904, -0.0878531, 7.84011, -3.1035, -3.08203, 12.5104, 12.6646;
9.549, 127.885, 32.1152, 3, 17.7667, 20.7667, -1, 29.6152, 0, 0, 12.5103, -3.08742, -0.0957161, 0.354374, -0.0878226, 7.79042, -3.10784, -3.08742, 12.3558, 12.5103;
9.599, 128.507, 31.4935, 3, 17.7667, 20.7667, -1, 28.9935, 0, 0, 12.3557, -3.09192, -0.0778664, 0.349849, -0.0877929, 7.74072, -3.1113, -3.09192, 12.201, 12.3557;
9.649, 129.121, 30.8795, 3, 17.6667, 20.6667, -1, 28.3795, 0, 0, 12.2009, -3.09555, -0.0602479, 0.34533, -0.0877641, 7.69099, -3.11388, -3.09555, 12.046, 12.2009;
9.699, 129.727, 30.2732, 3, 17.6667, 20.6667, -1, 27.7732, 0, 0, 12.046, -3.0983, -0.0428606, 0.340816, -0.0877363, 7.64125, -3.1156, -3.0983, 11.891, 12.046;
9.749, 130.325, 29.6747, 3, 17.5667, 20.5667, -1, 27.1747, 0, 0, 11.891, -3.10019, -0.0257047, 0.336309, -0.0877095, 7.59148, -3.11647, -3.10019, 11.7359, 11.891;
9.799, 130.916, 29.084, 3, 17.5667, 20.5667, -1, 26.584, 0, 0, 11.7359, -3.10123, -0.00878029, 0.331807, -0.0876839, 7.5417, -3.1165, -3.10123, 11.5808, 11.7359;
9.849, 131.499, 28.501, 3, 17.4667, 20.4667, -1, 26.001, 0, 0, 11.5808, -3.10144, 0.00791254, 0.327312, -0.0876596, 7.4919, -3.1157, -3.10144, 11.4258, 11.5808;
9.899, 132.074, 27.9257, 3, 17.4667, 20.4667, -1, 25.4257, 0, 0, 11.4258, -3.10082, 0.0243737, 0.322823, -0.0876365, 7.44207, -3.11408, -3.10082, 11.2708, 11.4258;
9.949, 132.642, 27.3582, 3, 17.3667, 20.3667, -1, 24.8582, 0, 0, 11.2708, -3.0994, 0.0406031, 0.318342, -0.0876149, 7.39222, -3.11165, -3.0994, 11.1159, 11.2708;
9.999, 133.202, 26.7985, 3, 17.3667, 20.3667, -1, 24.2985, 0, 0, 11.116, -3.09716, 0.0566006, 0.313867, -0.0875948, 7.34236, -3.10843, -3.09716, 10.9612, 11.116;
10.049, 133.754, 26.2465, 3, 17.2667, 20.2667, -1, 23.7465, 0, 0, 10.9613, -3.09414, 0.0723662, 0.309401, -0.0875764, 7.29246, -3.10443, -3.09414, 10.8066, 10.9613;
10.099, 134.298, 25.7022, 3, 17.2667, 20.2667, -1, 23.2022, 0, 0, 10.8067, -3.09034, 0.0878999, 0.304941, -0.0875598, 7.24255, -3.09966, -3.09034, 10.6523, 10.8067;
10.149, 134.834, 25.1657, 3, 17.1667, 20.1667, -1, 22.6657, 0, 0, 10.6524, -3.08577, 0.103201, 0.30049, -0.087545, 7.19261, -3.09412, -3.08577, 10.4983, 10.6524;
10.199, 135.363, 24.6368, 3, 17.1667, 20.1667, -1, 22.1368, 0, 0, 10.4984, -3.08044, 0.118271, 0.296047, -0.0875322, 7.14265, -3.08784, -3.08044, 10.3446, 10.4984;
10.249, 135.884, 24.1157, 3, 17.0667, 20.0667, -1, 21.6157, 0, 0, 10.3447, -3.07437, 0.133109, 0.291613, -0.0875216, 7.09266, -3.08082, -3.07437, 10.1912, 10.3447;
10.299, 136.398, 23.6022, 3, 17.0667, 20.0667, -1, 21.1022, 0, 0, 10.1913, -3.06756, 0.147714, 0.287188, -0.0875133, 7.04264, -3.07308, -3.06756, 10.0381, 10.1913;
10.349, 136.904, 23.0964, 3, 16.9667, 19.9667, -1, 20.5964, 0, 0, 10.0383, -3.06003, 0.162087, 0.282772, -0.0875074, 6.9926, -3.06463, -3.06003, 9.88553, 10.0383;
10.399, 137.402, 22.5982, 3, 16.9667, 19.9667, -1, 20.0982, 0, 0, 9.88574, -3.05179, 0.176228, 0.278366, -0.087504, 6.94253, -3.05547, -3.05179, 9.73337, 9.88574;
10.449, 137.892, 22.1076, 3, 16.8667, 19.8667, -1, 19.6076, 0, 0, 9.73359, -3.04285, 0.190138, 0.273969, -0.0875034, 6.89243, -3.04562, -3.04285, 9.58169, 9.73359;
10.499, 138.375, 21.6247, 3, 16.8667, 19.8667, -1, 19.1247, 0, 0, 9.58193, -3.03322, 0.203815, 0.269583, -0.0875056, 6.8423, -3.0351, -3.03322, 9.43053, 9.58193;
10.549, 138.851, 21.1493, 3, 16.7667, 19.7667, -1, 18.6493, 0, 0, 9.43079, -3.02291, 0.21726, 0.265207, -0.0875109, 6.79214, -3.02391, -3.02291, 9.27992, 9.43079;
10.599, 139.319, 20.6814, 3, 16.7667, 19.7667, -1, 18.1814, 0, 0, 9.28019, -3.01194, 0.230473, 0.260841, -0.0875195, 6.74196, -3.01206, -3.01194, 9.12989, 9.28019;
10.649, 139.779, 20.2211, 3, 16.6667, 19.6667, -1, 17.7211, 0, 0, 9.13017, -3.00031, 0.243454, 0.256487, -0.0875314, 6.69174, -2.99957, -3.00031, 8.98047, 9.13017;
10.699, 140.232, 19.7682, 3, 16.6667, 19.6667, -1, 17.2682, 0, 0, 8.98077, -2.98804, 0.256203, 0.252145, -0.087547, 6.64149, -2.98645, -2.98804, 8.8317, 8.98077;
10.749, 140.677, 19.3229, 3, 16.5667, 19.5667, -1, 16.8229, 0, 0, 8.83202, -2.97514, 0.268721, 0.247814, -0.0875664, 6.59121, -2.9727, -2.97514, 8.6836, 8.83202;
10.799, 141.115, 18.8849, 3, 16.5667, 19.5667, -1, 16.3849, 0, 0, 8.68393, -2.96162, 0.281007, 0.243496, -0.0875898, 6.54089, -2.95835, -2.96162, 8.53621, 8.68393;
10.849, 141.546, 18.4543, 3, 16.4667, 19.4667, -1, 15.9543, 0, 0, 8.53656, -2.94748, 0.293062, 0.23919, -0.0876175, 6.49054, -2.9434, -2.94748, 8.38956, 8.53656;
10.899, 141.969, 18.0311, 3, 16.4667, 19.4667, -1, 15.5311, 0, 0, 8.38992, -2.93275, 0.304885, 0.234897, -0.0876497, 6.44015, -2.92787, -2.93275, 8.24367, 8.38992;
10.949, 142.385, 17.6152, 3, 16.3667, 19.3667, -1, 15.1152, 0, 0, 8.24405, -2.91744, 0.316477, 0.230618, -0.0876866, 6.38973, -2.91176, -2.91744, 8.09858, 8.24405;
10.999, 142.793, 17.2065, 3, 16.3667, 19.3667, -1, 14.7065, 0, 0, 8.09897, -2.90155, 0.327838, 0.226352, -0.0877284, 6.33928, -2.89509, -2.90155, 7.95431, 8.09897;
11.049, 143.195, 16.8051, 3, 16.2667, 19.2667, -1, 14.3051, 0, 0, 7.95472, -2.88509, 0.338967, 0.2221, -0.0877756, 6.28878, -2.87786, -2.88509, 7.81089, 7.95472;
11.099, 143.589, 16.4109, 3, 16.2667, 19.2667, -1, 13.9109, 0, 0, 7.81131, -2.86809, 0.349867, 0.217863, -0.0878283, 6.23825, -2.8601, -2.86809, 7.66835, 7.81131;
11.149, 143.976, 16.0238, 3, 16.1667, 19.1667, -1, 13.5238, 0, 0, 7.66879, -2.85054, 0.360535, 0.213641, -0.0878868, 6.18768, -2.84181, -2.85054, 7.52671, 7.66879;
11.199, 144.356, 15.6438, 3, 16.1667, 19.1667, -1, 13.1438, 0, 0, 7.52716, -2.83247, 0.370974, 0.209434, -0.0879514, 6.13707, -2.823, -2.83247, 7.38601, 7.52716;
11.249, 144.729, 15.2709, 3, 16.0667, 19.0667, -1, 12.7709, 0, 0, 7.38647, -2.81387, 0.381182, 0.205243, -0.0880225, 6.08642, -2.80369, -2.81387, 7.24626, 7.38647;
11.299, 145.095, 14.905, 3, 16.0667, 19.0667, -1, 12.405, 0, 0, 7.24673, -2.79477, 0.39116, 0.201068, -0.0881005, 6.03572, -2.78388, -2.79477, 7.10749, 7.24673;
11.349, 145.454, 14.5461, 3, 15.9667, 18.9667, -1, 12.0461, 0, 0, 7.10797, -2.77517, 0.400909, 0.196909, -0.0881856, 5.98499, -2.76359, -2.77517, 6.96972, 7.10797;
11.399, 145.806, 14.1941, 3, 15.9667, 18.9667, -1, 11.6941, 0, 0, 6.97022, -2.75509, 0.410428, 0.192768, -0.0882782, 5.93421, -2.74283, -2.75509, 6.83298, 6.97022;
11.449, 146.151, 13.8489, 3, 15.8667, 18.8667, -1, 11.3489, 0, 0, 6.83349, -2.73454, 0.419719, 0.188644, -0.0883788, 5.88339, -2.72161, -2.73454, 6.69729, 6.83349;
11.499, 146.489, 13.5106, 3, 15.8667, 18.8667, -1, 11.0106, 0, 0, 6.69781, -2.71352, 0.42878, 0.184538, -0.0884878, 5.83252, -2.69995, -2.71352, 6.56268, 6.69781;
11.549, 146.821, 13.179, 3, 15.7667, 18.7667, -1, 10.679, 0, 0, 6.56321, -2.69206, 0.437613, 0.180451, -0.0886055, 5.78161, -2.67784, -2.69206, 6.42916, 6.56321;
11.599, 147.146, 12.8541, 3, 15.7667, 18.7667, -1, 10.3541, 0, 0, 6.4297, -2.67016, 0.446218, 0.176382, -0.0887325, 5.73065, -2.65532, -2.67016, 6.29676, 6.4297;
11.649, 147.464, 12.5359, 3, 15.6667, 18.6667, -1, 10.0359, 0, 0, 6.29731, -2.64783, 0.454595, 0.172334, -0.0888693, 5.67964, -2.63237, -2.64783, 6.16549, 6.29731;
11.699, 147.776, 12.2242, 3, 15.6667, 18.6667, -1, 9.72423, 0, 0, 6.16606, -2.62508, 0.462745, 0.168305, -0.0890163, 5.62859, -2.60903, -2.62508, 6.03539, 6.16606;
11.749, 148.081, 11.9191, 3, 15.5667, 18.5667, -1, 9.41912, 0, 0, 6.03596, -2.60193, 0.470667, 0.164297, -0.0891741, 5.57749, -2.58529, -2.60193, 5.90646, 6.03596;
11.799, 148.38, 11.6205, 3, 15.5667, 18.5667, -1, 9.12048, 0, 0, 5.90704, -2.57838, 0.478363, 0.16031, -0.0893433, 5.52633, -2.56118, -2.57838, 5.77873, 5.90704;
11.849, 148.672, 11.3283, 3, 15.4667, 18.4667, -1, 8.82827, 0, 0, 5.77932, -2.55445, 0.485832, 0.156345, -0.0895245, 5.47513, -2.53669, -2.55445, 5.65221, 5.77932;
11.899, 148.958, 11.0424, 3, 15.4667, 18.4667, -1, 8.5424, 0, 0, 5.65281, -2.53015, 0.493075, 0.152402, -0.0897183, 5.42387, -2.51185, -2.53015, 5.52693, 5.65281;
11.949, 149.237, 10.7628, 3, 15.3667, 18.3667, -1, 8.26284, 0, 0, 5.52754, -2.50549, 0.500092, 0.148482, -0.0899255, 5.37256, -2.48666, -2.50549, 5.40289, 5.52754;
11.999, 149.51, 10.4895, 3, 15.3667, 18.3667, -1, 7.9895, 0, 0, 5.40352, -2.48048, 0.506884, 0.144586, -0.0901468, 5.32119, -2.46114, -2.48048, 5.28013, 5.40352;
12.049, 149.778, 10.2223, 3, 15.2667, 18.2667, -1, 7.72234, 0, 0, 5.28076, -2.45513, 0.513451, 0.140715, -0.090383, 5.26977, -2.4353, -2.45513, 5.15865, 5.28076;
12.099, 150.039, 9.96129, 3, 15.2667, 18.2667, -1, 7.46129, 0, 0, 5.15929, -2.42946, 0.519791, 0.13687, -0.0906351, 5.21829, -2.40914, -2.42946, 5.03847, 5.15929;
12.149, 150.294, 9.70627, 3, 15.1667, 18.1667, -1, 7.20627, 0, 0, 5.03911, -2.40346, 0.525906, 0.133053, -0.0909043, 5.16675, -2.38268, -2.40346, 4.9196, 5.03911;
12.199, 150.543, 9.45723, 3, 15.1667, 18.1667, -1, 6.95723, 0, 0, 4.92025, -2.37717, 0.531794, 0.129265, -0.0911917, 5.11515, -2.35593, -2.37717, 4.80206, 4.92025;
12.249, 150.786, 9.21411, 3, 15.0667, 18.0667, -1, 6.71411, 0, 0, 4.80273, -2.35057, 0.537454, 0.125508, -0.091499, 5.06348, -2.3289, -2.35057, 4.68587, 4.80273;
12.299, 151.023, 8.97682, 3, 15.0667, 18.0667, -1, 6.47682, 0, 0, 4.68654, -2.32369, 0.542884, 0.121786, -0.0918277, 5.01174, -2.30161, -2.32369, 4.57104, 4.68654;
12.349, 151.255, 8.74531, 3, 14.9667, 17.9667, -1, 6.24531, 0, 0, 4.57171, -2.29654, 0.548086, 0.118098, -0.092179, 4.95994, -2.27406, -2.29654, 4.45758, 4.57171;
12.399, 151.48, 8.51952, 3, 14.9667, 17.9667, -1, 6.01952, 0, 0, 4.45826, -2.26912, 0.553072, 0.114436, -0.0925505, 4.90807, -2.24627, -2.26912, 4.3455, 4.45826;
12.449, 151.701, 8.29936, 3, 14.8667, 17.8667, -1, 5.79936, 0, 0, 4.34618, -2.24149, 0.557886, 0.110765, -0.0929312, 4.85619, -2.21824, -2.24149, 4.23481, 4.34618;
12.499, 151.915, 8.08477, 3, 14.8667, 17.8667, -1, 5.58477, 0, 0, 4.2355, -2.21369, 0.562627, 0.106999, -0.0932919, 4.8044, -2.18998, -2.21369, 4.12552, 4.2355;
12.549, 152.124, 7.87568, 3, 14.7667, 17.7667, -1, 5.37568, 0, 0, 4.12621, -2.18581, 0.567447, 0.103007, -0.0935849, 4.75285, -2.16148, -2.18581, 4.01763, 4.12621;
12.599, 152.328, 7.67202, 3, 14.7667, 17.7667, -1, 5.17202, 0, 0, 4.01832, -2.15785, 0.572361, 0.098763, -0.093799, 4.70157, -2.13274, -2.15785, 3.91114, 4.01832;
12.649, 152.526, 7.47372, 3, 14.6667, 17.6667, -1, 4.97372, 0, 0, 3.91184, -2.12945, 0.576634, 0.0948969, -0.0941582, 4.64982, -2.10379, -2.12945, 3.80609, 3.91184;
12.699, 152.719, 7.2807, 3, 14.6667, 17.6667, -1, 4.7807, 0, 0, 3.80686, -2.09964, 0.578222, 0.0932323, -0.0953345, 4.59551, -2.07477, -2.09964, 3.7026, 3.80686;
